JobTypeFormQuestionId,Description,CreatedOn,CreatedBy,StatusId,ModifiedOn,ModifiedBy,AnswerFormat,Required,PlaceHolder,SortOrder,ValidationMessage,JobTypeFormId,Config,GroupNo,Field,Col,HelpUrl,DefaultText,JobTypeFormSectionId
2293,Where applicable. Is the pressure and temperature relief valve functioning correctly?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,142,,80,,118,NULL,0,NULL,NULL,0
2317,Where applicable. Is the pressure and temperature relief valve functioning correctly?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,143,,80,,123,NULL,0,NULL,NULL,0
2341,Where applicable. Is the pressure and temperature relief valve functioning correctly?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,144,,80,,124,NULL,0,NULL,NULL,0
2365,Where applicable. Is the pressure and temperature relief valve functioning correctly?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,145,,80,,125,NULL,0,NULL,NULL,0
2389,Where applicable. Is the pressure and temperature relief valve functioning correctly?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,146,,80,,126,NULL,0,NULL,NULL,0
2413,Where applicable. Is the pressure and temperature relief valve functioning correctly?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,147,,80,,127,NULL,0,NULL,NULL,0
2501,Where applicable. Is the pressure and temperature relief valve functioning correctly?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,148,,80,,136,NULL,0,NULL,NULL,0
2527,Where applicable. Is the pressure and temperature relief valve functioning correctly?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,149,,80,,137,NULL,0,NULL,NULL,0
2294,"Is the cowl, chimney plate and flue terminal in good condition and clear of obstruction?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,150,,80,,118,NULL,0,NULL,NULL,0
2318,"Is the cowl, chimney plate and flue terminal in good condition and clear of obstruction?",16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,151,,80,,123,NULL,0,NULL,NULL,0
2342,"Is the cowl, chimney plate and flue terminal in good condition and clear of obstruction?",16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,152,,80,,124,NULL,0,NULL,NULL,0
2366,"Is the cowl, chimney plate and flue terminal in good condition and clear of obstruction?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,153,,80,,125,NULL,0,NULL,NULL,0
2390,"Is the cowl, chimney plate and flue terminal in good condition and clear of obstruction?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,154,,80,,126,NULL,0,NULL,NULL,0
2414,"Is the cowl, chimney plate and flue terminal in good condition and clear of obstruction?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,155,,80,,127,NULL,0,NULL,NULL,0
2502,"Is the cowl, chimney plate and flue terminal in good condition and clear of obstruction?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,156,,80,,136,NULL,0,NULL,NULL,0
2528,"Is the cowl, chimney plate and flue terminal in good condition and clear of obstruction?",16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,157,,80,,137,NULL,0,NULL,NULL,0
2295,Is the flue adequately supported and correctly installed (i.e. terminal has correct clearance distance) and sealed at roof penetration?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,158,,80,,118,NULL,0,NULL,NULL,0
2319,Is the flue adequately supported and correctly installed (i.e. terminal has correct clearance distance) and sealed at roof penetration?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,159,,80,,123,NULL,0,NULL,NULL,0
2343,Is the flue adequately supported and correctly installed (i.e. terminal has correct clearance distance) and sealed at roof penetration?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,160,,80,,124,NULL,0,NULL,NULL,0
2367,Is the flue adequately supported and correctly installed (i.e. terminal has correct clearance distance) and sealed at roof penetration?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,161,,80,,125,NULL,0,NULL,NULL,0
2391,Is the flue adequately supported and correctly installed (i.e. terminal has correct clearance distance) and sealed at roof penetration?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,162,,80,,126,NULL,0,NULL,NULL,0
2415,Is the flue adequately supported and correctly installed (i.e. terminal has correct clearance distance) and sealed at roof penetration?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,163,,80,,127,NULL,0,NULL,NULL,0
2503,Is the flue adequately supported and correctly installed (i.e. terminal has correct clearance distance) and sealed at roof penetration?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,164,,80,,136,NULL,0,NULL,NULL,0
2529,Is the flue adequately supported and correctly installed (i.e. terminal has correct clearance distance) and sealed at roof penetration?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,165,,80,,137,NULL,0,NULL,NULL,0
2296,"Is the flue, or its surroundings, clear of signs of scorching or overheating?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,166,,80,,118,NULL,0,NULL,NULL,0
2320,"Is the flue, or its surroundings, clear of signs of scorching or overheating?",16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,167,,80,,123,NULL,0,NULL,NULL,0
2344,"Is the flue, or its surroundings, clear of signs of scorching or overheating?",16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,168,,80,,124,NULL,0,NULL,NULL,0
2368,"Is the flue, or its surroundings, clear of signs of scorching or overheating?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,169,,80,,125,NULL,0,NULL,NULL,0
2392,"Is the flue, or its surroundings, clear of signs of scorching or overheating?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,170,,80,,126,NULL,0,NULL,NULL,0
2416,"Is the flue, or its surroundings, clear of signs of scorching or overheating?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,171,,80,,127,NULL,0,NULL,NULL,0
2504,"Is the flue, or its surroundings, clear of signs of scorching or overheating?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,172,,80,,136,NULL,0,NULL,NULL,0
2530,"Is the flue, or its surroundings, clear of signs of scorching or overheating?",16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,173,,80,,137,NULL,0,NULL,NULL,0
2456,Has the appliance been cleaned of dust and debris?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,174,,80,,118,NULL,0,NULL,NULL,0
2457,Has the appliance been cleaned of dust and debris?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,175,,80,,123,NULL,0,NULL,NULL,0
2458,Has the appliance been cleaned of dust and debris?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,176,,80,,124,NULL,0,NULL,NULL,0
2459,Has the appliance been cleaned of dust and debris?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,177,,80,,125,NULL,0,NULL,NULL,0
2460,Has the appliance been cleaned of dust and debris?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,178,,80,,126,NULL,0,NULL,NULL,0
2461,Has the appliance been cleaned of dust and debris?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,179,,80,,127,NULL,0,NULL,NULL,0
2509,Has the appliance been cleaned of dust and debris?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,180,,80,,136,NULL,0,NULL,NULL,0
2535,Has the appliance been cleaned of dust and debris?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,181,,80,,137,NULL,0,NULL,NULL,0
2482,Where applicable is the heat exchanger in good condition? (test for spillage of combustion products),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,182,,80,,125,NULL,0,NULL,NULL,0
2483,Where applicable is the heat exchanger in good condition? (test for spillage of combustion products),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,183,,80,,126,NULL,0,NULL,NULL,0
2484,Where applicable is the heat exchanger in good condition? (test for spillage of combustion products),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,184,,80,,127,NULL,0,NULL,NULL,0
2510,Where applicable is the heat exchanger in good condition? (test for spillage of combustion products),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,185,,80,,136,NULL,0,NULL,NULL,0
2536,Where applicable is the heat exchanger in good condition? (test for spillage of combustion products),16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,186,,80,,137,NULL,0,NULL,NULL,0
2297,Has the appliance been altered since manufacture in a manner which may render it unsafe?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,187,,80,,118,NULL,0,NULL,NULL,0
2321,Has the appliance been altered since manufacture in a manner which may render it unsafe?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,188,,80,,123,NULL,0,NULL,NULL,0
2345,Has the appliance been altered since manufacture in a manner which may render it unsafe?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,189,,80,,124,NULL,0,NULL,NULL,0
2369,Has the appliance been altered since manufacture in a manner which may render it unsafe?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,190,,80,,125,NULL,0,NULL,NULL,0
2393,Has the appliance been altered since manufacture in a manner which may render it unsafe?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,191,,80,,126,NULL,0,NULL,NULL,0
2417,Has the appliance been altered since manufacture in a manner which may render it unsafe?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,192,,80,,127,NULL,0,NULL,NULL,0
2505,Has the appliance been altered since manufacture in a manner which may render it unsafe?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,193,,80,,136,NULL,0,NULL,NULL,0
2531,Has the appliance been altered since manufacture in a manner which may render it unsafe?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,194,,80,,137,NULL,0,NULL,NULL,0
2298,Is there any evidence of worn or damaged components?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,195,,80,,118,NULL,0,NULL,NULL,0
2322,Is there any evidence of worn or damaged components?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,196,,80,,123,NULL,0,NULL,NULL,0
2346,Is there any evidence of worn or damaged components?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,197,,80,,124,NULL,0,NULL,NULL,0
2370,Is there any evidence of worn or damaged components?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,198,,80,,125,NULL,0,NULL,NULL,0
2394,Is there any evidence of worn or damaged components?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,199,,80,,126,NULL,0,NULL,NULL,0
2418,Is there any evidence of worn or damaged components?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,200,,80,,127,NULL,0,NULL,NULL,0
2506,Is there any evidence of worn or damaged components?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,201,,80,,136,NULL,0,NULL,NULL,0
2532,Is there any evidence of worn or damaged components?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,202,,80,,137,NULL,0,NULL,NULL,0
2299,Is the ignition and re-ignition reliable and complete?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,203,,80,,118,NULL,0,NULL,NULL,0
2323,Is the ignition and re-ignition reliable and complete?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,204,,80,,123,NULL,0,NULL,NULL,0
2347,Is the ignition and re-ignition reliable and complete?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,205,,80,,124,NULL,0,NULL,NULL,0
2371,Is the ignition and re-ignition reliable and complete?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,206,,80,,125,NULL,0,NULL,NULL,0
2395,Is the ignition and re-ignition reliable and complete?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,207,,80,,126,NULL,0,NULL,NULL,0
2419,Is the ignition and re-ignition reliable and complete?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,208,,80,,127,NULL,0,NULL,NULL,0
2507,Is the ignition and re-ignition reliable and complete?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,209,,80,,136,NULL,0,NULL,NULL,0
2533,Is the ignition and re-ignition reliable and complete?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,210,,80,,137,NULL,0,NULL,NULL,0
2300,"Where applicable, does the flame safeguard isolate the gas supply when there has been an interruption to the gas supply?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,211,,80,,118,NULL,0,NULL,NULL,0
2324,"Where applicable, does the flame safeguard isolate the gas supply when there has been an interruption to the gas supply?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,212,,80,,123,NULL,0,NULL,NULL,0
2348,"Where applicable, does the flame safeguard isolate the gas supply when there has been an interruption to the gas supply?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,213,,80,,124,NULL,0,NULL,NULL,0
2372,"Where applicable, does the flame safeguard isolate the gas supply when there has been an interruption to the gas supply?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,214,,80,,125,NULL,0,NULL,NULL,0
2396,"Where applicable, does the flame safeguard isolate the gas supply when there has been an interruption to the gas supply?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,215,,80,,126,NULL,0,NULL,NULL,0
2420,"Where applicable, does the flame safeguard isolate the gas supply when there has been an interruption to the gas supply?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,216,,80,,127,NULL,0,NULL,NULL,0
2508,"Where applicable, does the flame safeguard isolate the gas supply when there has been an interruption to the gas supply?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,217,,80,,136,NULL,0,NULL,NULL,0
2534,"Where applicable, does the flame safeguard isolate the gas supply when there has been an interruption to the gas supply?",16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,218,,80,,137,NULL,0,NULL,NULL,0
2551,"For appliances with a turndown setting, does the burner flame remain stable when operated from the high to the low setting?",16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,219,,80,,137,NULL,0,NULL,NULL,0
2550,"For appliances with a turndown setting, does the burner flame remain stable when operated from the high to the low setting?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,220,,80,,136,NULL,0,NULL,NULL,0
2549,"For appliances with a turndown setting, does the burner flame remain stable when operated from the high to the low setting?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,221,,80,,127,NULL,0,NULL,NULL,0
2548,"For appliances with a turndown setting, does the burner flame remain stable when operated from the high to the low setting?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,222,,80,,126,NULL,0,NULL,NULL,0
2547,"For appliances with a turndown setting, does the burner flame remain stable when operated from the high to the low setting?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,223,,80,,125,NULL,0,NULL,NULL,0
2546,"For appliances with a turndown setting, does the burner flame remain stable when operated from the high to the low setting?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,224,,80,,124,NULL,0,NULL,NULL,0
2545,"For appliances with a turndown setting, does the burner flame remain stable when operated from the high to the low setting?",16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,225,,80,,124,NULL,0,NULL,NULL,0
2544,"For appliances with a turndown setting, does the burner flame remain stable when operated from the high to the low setting?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,226,,80,,123,NULL,0,NULL,NULL,0
2243,Attach photos of the hot water system and compliance plate,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,227,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",118,NULL,0,NULL,NULL,0
2303,Attach photos of the oven and compliance plate,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,228,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",123,NULL,0,NULL,NULL,0
2327,Attach photos of the cooktop and compliance plate,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,229,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",124,NULL,0,NULL,NULL,0
2351,Attach photos of the heating system and compliance plate,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,230,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",125,NULL,0,NULL,NULL,0
2375,Attach photos of the other gas appliance and compliance plate,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,231,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",126,NULL,0,NULL,NULL,0
2399,Attach photos of the other gas appliance and compliance plate,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,232,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",127,NULL,0,NULL,NULL,0
2487,Attach photos of the other gas appliance and compliance plate,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,233,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",136,NULL,0,NULL,NULL,0
2513,Attach photos of the other gas appliance and compliance plate,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,234,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",137,NULL,0,NULL,NULL,0
2240,Please take a photo of the gas reading,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,235,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",118,NULL,0,NULL,NULL,0
2301,Please take a photo of the gas reading,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,236,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",123,NULL,0,NULL,NULL,0
2325,Please take a photo of the gas reading,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,237,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",124,NULL,0,NULL,NULL,0
2349,Please take a photo of the gas reading,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,238,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",125,NULL,0,NULL,NULL,0
2373,Please take a photo of the gas reading,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,239,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",126,NULL,0,NULL,NULL,0
2397,Please take a photo of the gas reading,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,240,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",127,NULL,0,NULL,NULL,0
2485,Please take a photo of the gas reading,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,241,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",136,NULL,0,NULL,NULL,0
2511,Please take a photo of the gas reading,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,242,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",137,NULL,0,NULL,NULL,0
2275,Hot water system notes,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,Add any notes regarding the hot water system that might be a concern,243,,80,,118,NULL,0,NULL,NULL,0
2308,Oven notes,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,Add any notes regarding the hot water system that might be a concern,244,,80,,123,NULL,0,NULL,NULL,0
2332,Cooktop notes,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,Add any notes regarding the hot water system that might be a concern,245,,80,,124,NULL,0,NULL,NULL,0
2356,Heating system notes,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,Add any notes regarding the hot water system that might be a concern,246,,80,,125,NULL,0,NULL,NULL,0
2380,Other gas appliance notes,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,Add any notes regarding the hot water system that might be a concern,247,,80,,126,NULL,0,NULL,NULL,0
2404,Other gas appliance notes,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,Add any notes regarding the hot water system that might be a concern,248,,80,,127,NULL,0,NULL,NULL,0
2492,Other gas appliance notes,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,Add any notes regarding the hot water system that might be a concern,249,,80,,136,NULL,0,NULL,NULL,0
2518,Other gas appliance notes,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,Add any notes regarding the hot water system that might be a concern,250,,80,,137,NULL,0,NULL,NULL,0
2241,How many smoke alarms are installed in property?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,dropdown,0,,251,,80,,119,NULL,0,NULL,NULL,0
2890,Smoke Alarm 1 Expiry Date,10/2/2025 4:40,0,1,10/2/2025 23:05,158095,datepicker,1,,252,,80,,119,NULL,0,NULL,NULL,0
2891,Smoke Alarm 2 Expiry Date,10/2/2025 4:41,0,1,10/2/2025 23:05,158095,datepicker,0,,253,,80,,119,NULL,0,NULL,NULL,0
2262,Are the smoke alarms photo electric?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,254,,80,,119,NULL,0,NULL,NULL,0
2892,Smoke Alarm 3 Expiry Date,10/2/2025 4:41,0,1,10/2/2025 23:05,158095,datepicker,0,,255,,80,,119,NULL,0,NULL,NULL,0
2469,Please select the expiry date of the smoke alarm,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,datetimepicker,1,,256,,80,,119,NULL,0,NULL,NULL,0
2893,Smoke Alarm 4 Expiry Date,10/2/2025 4:41,0,1,10/2/2025 23:05,158095,datepicker,0,,257,,80,,119,NULL,0,NULL,NULL,0
2894,Smoke Alarm 5 Expiry Date,10/2/2025 4:41,0,1,10/2/2025 23:05,158095,datepicker,0,,258,,80,,119,NULL,0,NULL,NULL,0
2895,Smoke Alarm 6 Expiry Date,10/2/2025 4:41,0,1,10/2/2025 23:05,158095,datepicker,0,,259,,80,,119,NULL,0,NULL,NULL,0
2896,Smoke Alarm 7 Expiry Date,10/2/2025 4:41,0,1,10/2/2025 23:05,158095,datepicker,0,,260,,80,,119,NULL,0,NULL,NULL,0
2261,Are the smoke alarms hard wired?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,261,,80,,119,NULL,0,NULL,NULL,0
2264,Are all curtain cords fixed to window or door frames?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,checkboxlist,0,,262,,80,,121,NULL,0,NULL,NULL,0
2897,Smoke Alarm 8 Expiry Date,10/2/2025 4:42,0,1,10/2/2025 23:05,158095,datepicker,0,,263,,80,,119,NULL,0,NULL,NULL,0
2237,How many required fixing to window or door frame?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,dropdown,0,,264,,80,,121,NULL,0,NULL,NULL,0
2898,Smoke Alarm 9 Expiry Date,10/2/2025 4:42,0,1,10/2/2025 23:05,158095,datepicker,0,,265,,80,,119,NULL,0,NULL,NULL,0
2899,Smoke Alarm 10 Expiry Date,10/2/2025 4:42,0,1,10/2/2025 23:05,158095,datepicker,0,,266,,80,,119,NULL,0,NULL,NULL,0
2862,Where are the smoke alarms located?,13/1/2025 5:19,0,1,10/2/2025 23:05,158095,textbox,1,,267,,80,,119,NULL,0,NULL,NULL,0
2901,How many smoke alarms are hard wired?,10/2/2025 5:04,0,1,10/2/2025 23:05,158095,dropdown,0,,268,,80,,119,NULL,0,NULL,NULL,0
2263,"Are smoke alarms in working condition, been tested and batteries changed",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,269,,80,,119,NULL,0,NULL,NULL,0
2274,Attach photos of all curtain cords,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,file,0,,270,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",121,NULL,0,NULL,NULL,0
2900,How many smoke alarms have you replaced?,10/2/2025 4:58,0,1,10/2/2025 23:05,158095,dropdown,0,,271,,80,,119,NULL,0,NULL,NULL,0
2238,Does the living area have a heater?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,272,,80,,122,NULL,0,NULL,NULL,0
2905,Do any other smoke alarms need replacement?,10/2/2025 5:33,0,1,10/2/2025 23:05,158095,dropdown,0,,273,,80,,119,NULL,0,NULL,NULL,0
2906,How many other smoke alarms require replacement?,10/2/2025 5:34,0,1,10/2/2025 23:05,158095,dropdown,0,,274,,80,,119,NULL,0,NULL,NULL,0
2454,Please attach photos of smoke alarms,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,file,0,,275,Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",119,NULL,0,NULL,NULL,0
2902,Add photos of all existing and newly installed smoke alarms,10/2/2025 5:06,0,1,10/2/2025 23:05,158095,file,0,,276,Upload Image (Max40Mb),80,"types:*.jpeg,*.jpg,*.png;size:40960",119,NULL,0,NULL,NULL,0
2903,Add photos of any expired smoke alarms,10/2/2025 5:07,0,1,10/2/2025 23:05,158095,file,0,,277,Upload Image (Max40Mb),80,"types:*.jpeg,*.jpg,*.png;size:40960",119,NULL,0,NULL,NULL,0
2239,Does the property have a pool?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,278,,80,,122,NULL,0,NULL,NULL,0
2265,Does the property have an outdoor spa?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,279,,80,,122,NULL,0,NULL,NULL,0
2266,Attach photos of the outdoor pool or spa and fence including child proof locks,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,file,0,,280,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",122,NULL,0,NULL,NULL,0
2236,Are there any further notes you would like to add regarding this property's compliance?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,textarea,0,,281,,80,,120,NULL,0,NULL,NULL,0
2270,Electrician Name,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,1,,282,,80,,132,NULL,0,NULL,NULL,0
2271,Licence Number,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,283,,80,,132,NULL,0,NULL,NULL,0
2863,Are there any carbon monoxide alarms?,13/1/2025 5:20,0,1,10/2/2025 23:05,158095,radioboxlist,1,,284,,80,,119,NULL,0,NULL,NULL,0
2272,Electrician Licence Photo,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,285,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",132,NULL,0,NULL,NULL,0
2908,"If yes, please enter the expiry date of CO alarms.",10/2/2025 22:57,0,1,10/2/2025 23:26,0,datepicker,0,,285,,80,,119,NULL,0,NULL,NULL,0
